<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Iran.China.Clay,20190928,27350.00,27400.00,27039.00,27216.00,16730003008,614721,464,D,27039.00,27213.00
Iran.China.Clay,20190925,27495.00,27500.00,26820.00,27039.00,9423687071,348522,427,D,27079.00,27020.00
Iran.China.Clay,20190924,26511.00,27600.00,26509.00,27079.00,15547087689,574133,354,D,26709.00,26800.00
Iran.China.Clay,20190923,26980.00,27100.00,26400.00,26709.00,10029992340,375532,463,D,26370.00,26900.00
Iran.China.Clay,20190922,26310.00,26990.00,26101.00,26370.00,6856122967,259999,326,D,26503.00,26300.00
Iran.China.Clay,20190921,26280.00,27346.00,26116.00,26503.00,6204662697,234116,250,D,26286.00,26310.00
Iran.China.Clay,20190918,26006.00,26999.00,25500.00,26286.00,3477937802,133629,237,D,26807.00,26396.00
Iran.China.Clay,20190917,26300.00,27900.00,26300.00,26807.00,7372873361,275033,282,D,27107.00,26850.00
Iran.China.Clay,20190916,26380.00,28071.00,26212.00,27107.00,18255769059,673480,619,D,26735.00,27120.00
Iran.China.Clay,20190915,28200.00,28200.00,26500.00,26735.00,12991841576,485953,567,D,27757.00,27000.00
Iran.China.Clay,20190914,28800.00,28800.00,27502.00,27757.00,12298510498,443070,606,D,28872.00,27683.00
Iran.China.Clay,20190911,30000.00,30000.00,28400.00,28872.00,7382218577,255690,397,D,28773.00,28400.00
Iran.China.Clay,20190908,29082.00,29082.00,28301.00,28773.00,19843896493,689675,539,D,27698.00,28400.00
Iran.China.Clay,20190907,27312.00,28141.00,26550.00,27698.00,24269000188,876193,566,D,26801.00,28141.00
Iran.China.Clay,20190904,26700.00,26990.00,26400.00,26801.00,7201255730,268691,287,D,26464.00,26700.00
Iran.China.Clay,20190903,26990.00,26990.00,25800.00,26464.00,9399213002,355173,277,D,26080.00,26400.00
Iran.China.Clay,20190902,27669.00,27669.00,25036.00,26080.00,10444115251,400464,446,D,26352.00,26000.00
Iran.China.Clay,20190826,34813.00,35777.00,34000.00,34803.00,38364267902,1102333,1009,D,34205.00,35100.00
Iran.China.Clay,20190825,34315.00,34315.00,31047.00,34205.00,87353777619,2553854,1072,D,32681.00,34315.00
Iran.China.Clay,20190824,32681.00,32681.00,32681.00,32681.00,7899684001,241721,114,D,31125.00,32681.00
Iran.China.Clay,20190821,31125.00,31125.00,31050.00,31125.00,12886956375,414039,246,D,29643.00,31125.00
Iran.China.Clay,20190819,29100.00,29752.00,29100.00,29643.00,9684421283,326699,227,D,28336.00,29752.00
Iran.China.Clay,20190818,28899.00,28999.00,28053.00,28336.00,8343494210,294445,281,D,28042.00,28999.00
Iran.China.Clay,20190817,28421.00,28999.00,27600.00,28042.00,5475557802,195265,268,D,29010.00,28052.00
Iran.China.Clay,20190814,29301.00,29889.00,28373.00,29010.00,17457549461,601772,357,D,29506.00,28500.00
Iran.China.Clay,20190813,30300.00,30300.00,29300.00,29506.00,10590848284,358944,308,D,29307.00,29400.00
Iran.China.Clay,20190811,29495.00,29680.00,29000.00,29307.00,12129867306,413889,220,D,29007.00,29500.00
Iran.China.Clay,20190810,29999.00,29999.00,28310.00,29007.00,8015181441,276320,222,D,28871.00,29495.00
Iran.China.Clay,20190807,28300.00,28881.00,28300.00,28871.00,16769969965,580867,310,D,27506.00,28881.00
Iran.China.Clay,20190806,27000.00,27772.00,26850.00,27506.00,17275484110,628054,435,D,26450.00,27772.00
Iran.China.Clay,20190805,26110.00,26790.00,26110.00,26450.00,11621724030,439389,220,D,26052.00,26700.00
Iran.China.Clay,20190804,26612.00,26612.00,25876.00,26052.00,9018536384,346171,223,D,26351.00,26148.00
Iran.China.Clay,20190803,26126.00,26935.00,26020.00,26351.00,8560997397,324879,225,D,26948.00,26189.00
Iran.China.Clay,20190731,27690.00,28300.00,26551.00,26948.00,5909129892,219281,190,D,27494.00,27494.00
Iran.China.Clay,20190730,26016.00,27939.00,26016.00,27494.00,10453862294,380228,247,D,26609.00,27880.00
Iran.China.Clay,20190729,26850.00,27000.00,26000.00,26609.00,3582251702,134576,98,D,26526.00,26945.00
Iran.China.Clay,20190728,27398.00,27398.00,26250.00,26526.00,5797292818,218553,113,D,26176.00,26999.00
Iran.China.Clay,20190727,26877.00,26877.00,26000.00,26176.00,9111809178,348092,194,D,26903.00,26290.00
Iran.China.Clay,20190724,27800.00,27900.00,26500.00,26903.00,8651463180,321576,218,D,27579.00,26800.00
Iran.China.Clay,20190723,28800.00,28846.00,26508.00,27579.00,5646817590,204754,138,D,27644.00,27817.00
Iran.China.Clay,20190722,26480.00,28030.00,26480.00,27644.00,8625071729,312007,156,D,26797.00,27730.00
Iran.China.Clay,20190721,27483.00,27483.00,26411.00,26797.00,3856040930,143755,170,D,26176.00,27000.00
Iran.China.Clay,20190720,26791.00,26791.00,25710.00,26176.00,5679516870,216976,173,D,27020.00,26400.00
Iran.China.Clay,20190717,28980.00,28980.00,26259.00,27020.00,10585663515,391767,299,D,27641.00,27476.00
Iran.China.Clay,20190716,27613.00,28000.00,27613.00,27641.00,29593997699,1070645,384,D,29066.00,27613.00
Iran.China.Clay,20190715,30750.00,30750.00,28935.00,29066.00,26598593714,915099,306,D,30457.00,28935.00
Iran.China.Clay,20190714,31600.00,31600.00,30100.00,30457.00,17712530242,581557,297,D,30209.00,30253.00
Iran.China.Clay,20190713,30214.00,30214.00,29567.00,30209.00,27108974232,897368,376,D,28776.00,30214.00
Iran.China.Clay,20190710,27302.00,29235.00,27302.00,28776.00,38717801569,1345498,428,D,27843.00,29235.00
Iran.China.Clay,20190709,28000.00,28700.00,27020.00,27843.00,15017219551,539358,183,D,27969.00,28000.00
Iran.China.Clay,20190708,27750.00,28455.00,27750.00,27969.00,24329537121,869873,318,D,28207.00,28001.00
Iran.China.Clay,20190707,29340.00,29340.00,27001.00,28207.00,20160389176,714736,362,D,28037.00,27451.00
Iran.China.Clay,20190706,28500.00,29400.00,27503.00,28037.00,46935518867,1674059,699,D,28950.00,28900.00
Iran.China.Clay,20190703,29429.00,30333.00,28033.00,28950.00,38865609611,1342504,689,D,28028.00,28500.00
Iran.China.Clay,20190701,28760.00,28760.00,28760.00,28028.00,2008627160,69841,24,D,27391.00,28760.00
Iran.China.Clay,20190630,27299.00,27448.00,27002.00,27391.00,26720950326,975530,268,D,26141.00,27448.00
Iran.China.Clay,20190626,26141.00,26141.00,26130.00,26141.00,47317651360,1810099,399,D,24897.00,26141.00
Iran.China.Clay,20190625,24897.00,24897.00,24897.00,24897.00,9862149846,396118,61,D,23712.00,24897.00
Iran.China.Clay,20190624,23029.00,24036.00,23029.00,23712.00,10266750612,432985,432,D,22892.00,24036.00
Iran.China.Clay,20190623,22893.00,22957.00,21905.00,22892.00,17330444718,757058,396,D,21864.00,22925.00
Iran.China.Clay,20190622,21199.00,22401.00,21007.00,21864.00,9428316455,431216,269,D,21933.00,21990.00
Iran.China.Clay,20190619,22250.00,23000.00,21500.00,21933.00,17061918516,777922,446,D,22433.00,22054.00
Iran.China.Clay,20190618,23260.00,23260.00,22000.00,22433.00,27129704305,1209361,710,D,22256.00,22231.00
Iran.China.Clay,20190617,21997.00,22451.00,20602.00,22256.00,18172761496,816518,284,D,21382.00,22451.00
Iran.China.Clay,20190616,21402.00,21402.00,20650.00,21382.00,51243702328,2396610,420,D,20383.00,21401.00
Iran.China.Clay,20190615,20383.00,20383.00,20383.00,20383.00,3069170225,150575,43,D,19413.00,20383.00
Iran.China.Clay,20190612,19413.00,19413.00,19413.00,19413.00,2913541866,150082,21,D,18489.00,19413.00
Iran.China.Clay,20190611,18489.00,18489.00,18489.00,18489.00,393501387,21283,20,D,17609.00,18489.00
Iran.China.Clay,20190603,19614.00,19614.00,19307.00,19609.00,23773417432,1212393,473,D,18680.00,19614.00
Iran.China.Clay,20190602,17781.00,18782.00,17781.00,18680.00,14036114935,751413,250,D,17888.00,18782.00
Iran.China.Clay,20190601,17810.00,18100.00,17110.00,17888.00,14633594643,818056,409,D,17990.00,18000.00
Iran.China.Clay,20190529,18190.00,18200.00,17900.00,17990.00,27345031259,1520039,440,D,17977.00,17931.00
Iran.China.Clay,20190528,18000.00,18251.00,17712.00,17977.00,45952360983,2556173,347,D,17693.00,18099.00
Iran.China.Clay,20190526,17771.00,18250.00,17125.00,17693.00,3958041024,223701,244,D,17501.00,17586.00
Iran.China.Clay,20190525,16999.00,17516.00,16120.00,17501.00,17535251247,1001956,333,D,16682.00,17516.00
Iran.China.Clay,20190522,17839.00,17839.00,16523.00,16682.00,7323585387,439010,256,D,17392.00,16960.00
Iran.China.Clay,20190521,17798.00,17798.00,17200.00,17392.00,3828717897,220138,183,D,17322.00,17300.00
Iran.China.Clay,20190520,17700.00,18000.00,17000.00,17322.00,9423597763,544016,183,D,17522.00,17200.00
Iran.China.Clay,20190519,17990.00,17990.00,17200.00,17522.00,5666304770,323385,222,D,17840.00,17680.00
Iran.China.Clay,20190518,18349.00,18350.00,17576.00,17840.00,10251669605,574650,264,D,17978.00,18000.00
Iran.China.Clay,20190515,18454.00,18690.00,17485.00,17978.00,6333579014,352297,160,D,18193.00,17850.00
Iran.China.Clay,20190514,18299.00,18450.00,17500.00,18193.00,13521711509,743223,324,D,17576.00,18174.00
Iran.China.Clay,20190513,17000.00,17651.00,17000.00,17576.00,41221203892,2345295,381,D,16811.00,17651.00
Iran.China.Clay,20190512,17798.00,17798.00,16439.00,16811.00,1836924467,110429,117,D,17304.00,16905.00
Iran.China.Clay,20190511,17500.00,17562.00,16700.00,17304.00,6414130168,370672,241,D,16726.00,17200.00
Iran.China.Clay,20190508,15500.00,17000.00,15500.00,16726.00,4137400554,247357,180,D,16245.00,16998.00
Iran.China.Clay,20190507,16255.00,16920.00,16231.00,16245.00,5885468104,362288,216,D,17085.00,16231.00
Iran.China.Clay,20190506,16990.00,17999.00,16915.00,17085.00,11830674353,692468,366,D,17805.00,16925.00
Iran.China.Clay,20190505,18080.00,18200.00,17590.00,17805.00,9446647521,530572,384,D,18080.00,17800.00
Iran.China.Clay,20190504,18990.00,19000.00,17901.00,18080.00,15523953001,858634,515,D,18363.00,17971.00
Iran.China.Clay,20190501,18900.00,19260.00,17710.00,18363.00,11331751303,617100,355,D,18533.00,18720.00
Iran.China.Clay,20190430,18654.00,18654.00,17820.00,18533.00,22052666389,1189904,389,D,17766.00,18654.00
Iran.China.Clay,20190429,16999.00,17819.00,16900.00,17766.00,35106134480,1975976,633,D,16971.00,17819.00
Iran.China.Clay,20190428,17000.00,17100.00,16800.00,16971.00,6109973053,360026,248,D,16902.00,16990.00
Iran.China.Clay,20190427,17000.00,17000.00,16800.00,16902.00,4579657994,270946,161,D,16761.00,16800.00
Iran.China.Clay,20190424,16767.00,17000.00,16678.00,16761.00,4086352601,243808,144,D,16893.00,16839.00
Iran.China.Clay,20190423,17250.00,17250.00,16791.00,16893.00,3405575731,201601,141,D,17045.00,16880.00
Iran.China.Clay,20190422,17350.00,17635.00,16850.00,17045.00,5693432673,334032,241,D,17103.00,17000.00
Iran.China.Clay,20190420,16799.00,17200.00,16700.00,17103.00,7306942316,427223,272,D,16405.00,17189.00
Iran.China.Clay,20190417,16299.00,16549.00,16299.00,16405.00,4428705579,269963,194,D,16215.00,16549.00
Iran.China.Clay,20190416,16311.00,16625.00,16102.00,16215.00,5133899345,316619,197,D,16488.00,16235.00
Iran.China.Clay,20190415,16201.00,16700.00,16201.00,16488.00,7862831142,476874,240,D,16318.00,16460.00
Iran.China.Clay,20190414,16131.00,16700.00,16069.00,16318.00,14219768372,871436,425,D,16351.00,16294.00
Iran.China.Clay,20190413,16511.00,16995.00,16095.00,16351.00,12502683372,764665,522,D,16813.00,16120.00
Iran.China.Clay,20190410,17020.00,17020.00,16516.00,16813.00,11434181306,680082,416,D,16969.00,16516.00
Iran.China.Clay,20190409,17000.00,17029.00,16721.00,16969.00,8058090313,474868,342,D,16939.00,16880.00
Iran.China.Clay,20190408,16700.00,17053.00,16663.00,16939.00,5952474373,351405,184,D,16880.00,16866.00
Iran.China.Clay,20190407,16950.00,17127.00,16323.00,16880.00,7795587375,461829,300,D,16942.00,16770.00
Iran.China.Clay,20190406,16660.00,17100.00,16502.00,16942.00,18641986859,1100344,506,D,16321.00,16930.00
Iran.China.Clay,20190331,16770.00,16770.00,15911.00,16321.00,4240499255,259826,114,D,16682.00,16047.00
Iran.China.Clay,20190330,16300.00,16920.00,15801.00,16682.00,6216130242,372626,133,D,16115.00,16690.00
Iran.China.Clay,20190327,16400.00,16400.00,15801.00,16115.00,10842060450,672801,231,D,16592.00,16140.00
Iran.China.Clay,20190326,17348.00,17348.00,16090.00,16592.00,2702274283,162863,164,D,16527.00,16400.00
Iran.China.Clay,20190325,16000.00,16536.00,16000.00,16527.00,9268862922,560842,193,D,15749.00,16525.00
Iran.China.Clay,20190319,15290.00,15788.00,15290.00,15749.00,9964201821,632670,118,D,15037.00,15788.00
Iran.China.Clay,20190318,14651.00,15200.00,14600.00,15037.00,5626270143,374152,119,D,14761.00,15190.00
Iran.China.Clay,20190317,14991.00,15149.00,14400.00,14761.00,9021805232,611172,217,D,14925.00,14821.00
Iran.China.Clay,20190316,14630.00,15289.00,14500.00,14925.00,8338388248,558696,206,D,15006.00,14500.00
Iran.China.Clay,20190313,14420.00,15160.00,14420.00,15006.00,12429655957,828319,322,D,14439.00,14980.00
Iran.China.Clay,20190312,14402.00,14899.00,14330.00,14439.00,12531830920,867927,246,D,14612.00,14675.00
Iran.China.Clay,20190311,14290.00,14999.00,14290.00,14612.00,5059255685,346247,170,D,14694.00,14500.00
Iran.China.Clay,20190310,14799.00,14799.00,14250.00,14694.00,3459278339,235419,87,D,14362.00,14700.00
Iran.China.Clay,20190309,14699.00,14850.00,14251.00,14362.00,1029137753,71908,45,D,14409.00,14251.00
Iran.China.Clay,20190306,14405.00,14940.00,14251.00,14409.00,2440898344,169405,101,D,14834.00,14300.00
Iran.China.Clay,20190305,14970.00,14970.00,14532.00,14834.00,162361104,11098,21,D,14850.00,14837.00
Iran.China.Clay,20190304,15000.00,15000.00,14505.00,14850.00,5532080042,372541,119,D,14745.00,14650.00
Iran.China.Clay,20190303,14903.00,15290.00,14421.00,14745.00,4904701495,332624,165,D,14915.00,15050.00
Iran.China.Clay,20190302,15000.00,15000.00,14702.00,14915.00,484619470,32779,41,D,14951.00,14880.00
Iran.China.Clay,20190227,15099.00,15100.00,14751.00,14951.00,3169928692,212019,90,D,14582.00,14855.00
Iran.China.Clay,20190226,14629.00,15180.00,14109.00,14582.00,3497539356,239856,88,D,14822.00,14800.00
Iran.China.Clay,20190225,15064.00,15600.00,14621.00,14822.00,17173836367,1158670,268,D,15390.00,14630.00
Iran.China.Clay,20190224,15799.00,15799.00,15100.00,15390.00,2016209277,131157,74,D,15509.00,15437.00
Iran.China.Clay,20190223,15850.00,15851.00,15002.00,15509.00,2876236066,185450,100,D,15691.00,15490.00
Iran.China.Clay,20190220,16060.00,16229.00,15040.00,15691.00,5354854443,341264,148,D,15741.00,15699.00
Iran.China.Clay,20190219,16111.00,16477.00,15726.00,15741.00,19508994038,1239367,187,D,16553.00,15726.00
Iran.China.Clay,20190218,16745.00,16745.00,16101.00,16553.00,771445390,46817,53,D,16587.00,16103.00
Iran.China.Clay,20190217,16770.00,17000.00,16161.00,16587.00,1738065612,103853,103,D,16251.00,16490.00
Iran.China.Clay,20190216,16185.00,16844.00,16020.00,16251.00,2363828609,145565,139,D,16636.00,16020.00
Iran.China.Clay,20190213,16101.00,16845.00,16000.00,16636.00,2302901118,138513,58,D,16764.00,16400.00
Iran.China.Clay,20190212,17049.00,17049.00,16250.00,16764.00,885229446,53724,45,D,16924.00,16380.00
Iran.China.Clay,20190210,17070.00,17226.00,16500.00,16924.00,1665571155,99465,91,D,17277.00,17000.00
Iran.China.Clay,20190206,17350.00,17450.00,17071.00,17277.00,3642306313,210819,51,D,17322.00,17240.00
Iran.China.Clay,20190205,16667.00,17599.00,16666.00,17322.00,16525891543,954049,201,D,16871.00,17490.00
Iran.China.Clay,20190204,16311.00,17199.00,16300.00,16871.00,4988431151,295683,74,D,16762.00,16841.00
Iran.China.Clay,20190203,17390.00,17390.00,16402.00,16762.00,1750352552,104638,58,D,16840.00,16790.00
Iran.China.Clay,20190202,17600.00,17600.00,16500.00,16840.00,3041780299,180631,66,D,17119.00,16999.00
Iran.China.Clay,20190130,17700.00,17700.00,16751.00,17119.00,4795155444,280105,94,D,17552.00,17000.00
Iran.China.Clay,20190129,18700.00,18700.00,17080.00,17552.00,9333969927,531797,169,D,17922.00,17400.00
Iran.China.Clay,20190128,17990.00,18300.00,17301.00,17922.00,12061082585,672993,185,D,17487.00,17908.00
Iran.China.Clay,20190127,16920.00,17606.00,16433.00,17487.00,23906899599,1367100,261,D,16768.00,17606.00
Iran.China.Clay,20190126,16744.00,17000.00,16159.00,16768.00,8210520356,489644,150,D,16494.00,16920.00
Iran.China.Clay,20190123,16800.00,16900.00,16202.00,16494.00,1709181318,103479,87,D,16441.00,16620.00
Iran.China.Clay,20190122,16530.00,16990.00,16110.00,16441.00,9373861034,570158,209,D,16531.00,16759.00
Iran.China.Clay,20190121,16332.00,17100.00,16300.00,16531.00,7678396407,464488,161,D,16948.00,16499.00
Iran.China.Clay,20190120,16795.00,17170.00,16401.00,16948.00,7231856730,426716,151,D,16795.00,16900.00
Iran.China.Clay,20190119,17289.00,17289.00,16600.00,16795.00,3817852919,227324,131,D,17098.00,16650.00
Iran.China.Clay,20190116,17465.00,17465.00,16850.00,17098.00,4542502580,265679,150,D,16848.00,16850.00
Iran.China.Clay,20190115,16088.00,17038.00,16088.00,16848.00,8989297223,533540,202,D,16227.00,17038.00
Iran.China.Clay,20190114,16000.00,16499.00,16000.00,16227.00,6036766212,372028,172,D,16252.00,16175.00
Iran.China.Clay,20190113,16750.00,16750.00,16000.00,16252.00,3748256366,230635,165,D,16418.00,16235.00
Iran.China.Clay,20190112,16899.00,16950.00,16104.00,16418.00,10162836908,619014,202,D,16951.00,16340.00
Iran.China.Clay,20190109,17320.00,17320.00,16352.00,16951.00,6420080449,378752,189,D,17163.00,16950.00
Iran.China.Clay,20190108,17078.00,17390.00,16727.00,17163.00,9699445994,565124,242,D,16634.00,17097.00
Iran.China.Clay,20190107,16199.00,16727.00,16100.00,16634.00,29509301751,1774063,236,D,15931.00,16727.00
Iran.China.Clay,20190106,16180.00,16180.00,15708.00,15931.00,15734888593,987683,282,D,16102.00,16040.00
Iran.China.Clay,20190105,16102.00,16345.00,15855.00,16102.00,10129878021,629117,211,D,16139.00,16100.00
Iran.China.Clay,20190102,16500.00,16980.00,15835.00,16139.00,23235614571,1439709,499,D,16356.00,15850.00
Iran.China.Clay,20190101,16000.00,16457.00,15800.00,16356.00,24373283936,1490204,467,D,15674.00,16457.00
Iran.China.Clay,20181231,15566.00,15730.00,15051.00,15674.00,40368791780,2575508,590,D,14981.00,15730.00
Iran.China.Clay,20181230,14700.00,15023.00,14300.00,14981.00,89163196662,5951838,640,D,14308.00,15023.00
Iran.China.Clay,20181229,14980.00,14980.00,14233.00,14308.00,20098639915,1404681,409,D,14982.00,14500.00
Iran.China.Clay,20181226,14853.00,15037.00,14444.00,14982.00,45505551066,3037437,446,D,14321.00,14583.00
Iran.China.Clay,20181225,14300.00,14775.00,13800.00,14321.00,32951073761,2300898,756,D,14076.00,14775.00
Iran.China.Clay,20181224,14076.00,14076.00,14076.00,14076.00,59796945324,4248149,431,D,13406.00,14076.00
Iran.China.Clay,20181223,13295.00,13410.00,12882.00,13406.00,23936061894,1785453,176,D,12772.00,13410.00
Iran.China.Clay,20181222,12150.00,12871.00,12112.00,12772.00,13731043610,1075127,253,D,12259.00,12871.00
Iran.China.Clay,20181219,12537.00,12537.00,12111.00,12259.00,5870767549,478903,175,D,12311.00,12399.00
Iran.China.Clay,20181218,12349.00,12540.00,12002.00,12311.00,17343010163,1408737,339,D,11943.00,12358.00
Iran.China.Clay,20181217,11695.00,12003.00,11555.00,11943.00,15561342642,1302991,410,D,11432.00,12000.00
Iran.China.Clay,20181216,10801.00,11650.00,10800.00,11432.00,5867636544,513269,196,D,11150.00,11600.00
Iran.China.Clay,20181215,11200.00,11300.00,10901.00,11150.00,2354755857,211198,73,D,11003.00,11200.00
Iran.China.Clay,20181212,11000.00,11238.00,10881.00,11003.00,3739124300,339820,74,D,11056.00,11200.00
Iran.China.Clay,20181211,11226.00,11226.00,10802.00,11056.00,992174754,89498,53,D,11012.00,11000.00
Iran.China.Clay,20181210,10899.00,11200.00,10800.00,11012.00,2615443028,237512,100,D,11143.00,11199.00
